difficulty,metric_name,true_k,k,metric_value,is_optimal,is_correct,dataset_id
0,ari_stability,3,2,0.6895100608960678,False,False,0
0,ari_stability,3,3,1.0,True,True,0
0,ari_stability,3,4,0.9407605960312563,False,False,0
0,ari_stability,3,5,0.8648085521805272,False,False,0
0,ari_stability,3,6,0.9350124368623134,False,False,0
0,ari_stability,3,7,0.9009561878165251,False,False,0
0,ari_generalizability,3,2,0.49076035513122257,False,False,0
0,ari_generalizability,3,3,1.0,True,True,0
0,ari_generalizability,3,4,0.9036464405656096,False,False,0
0,ari_generalizability,3,5,0.8163023144897557,False,False,0
0,ari_generalizability,3,6,0.8730415092538764,False,False,0
0,ari_generalizability,3,7,0.8284445913078532,False,False,0
0,ari_stability_1se,3,2,0.6895100608960678,False,False,0
0,ari_stability_1se,3,3,1.0,True,True,0
0,ari_stability_1se,3,4,0.9407605960312563,False,False,0
0,ari_stability_1se,3,5,0.8648085521805272,False,False,0
0,ari_stability_1se,3,6,0.9350124368623134,False,False,0
0,ari_stability_1se,3,7,0.9009561878165251,False,False,0
0,ari_generalizability_1se,3,2,0.49076035513122257,False,False,0
0,ari_generalizability_1se,3,3,1.0,True,True,0
0,ari_generalizability_1se,3,4,0.9036464405656096,False,False,0
0,ari_generalizability_1se,3,5,0.8163023144897557,False,False,0
0,ari_generalizability_1se,3,6,0.8730415092538764,False,False,0
0,ari_generalizability_1se,3,7,0.8284445913078532,False,False,0
0,consensus_pac_stability,3,2,0.5076553106212425,False,False,0
0,consensus_pac_stability,3,3,1.0,True,True,0
0,consensus_pac_stability,3,4,0.891871743486974,False,False,0
0,consensus_pac_stability,3,5,0.8363206412825651,False,False,0
0,consensus_pac_stability,3,6,0.9410100200400802,False,False,0
0,consensus_pac_stability,3,7,0.921066132264529,False,False,0
0,silhouette,3,2,0.3503729090220542,False,False,0
0,silhouette,3,3,0.5146315454837076,True,True,0
0,silhouette,3,4,0.4940665330327686,False,False,0
0,silhouette,3,5,0.4599910694595235,False,False,0
0,silhouette,3,6,0.4202497389851942,False,False,0
0,silhouette,3,7,0.4310547346787355,False,False,0
0,gap,3,2,0.18726084472602178,False,False,0
0,gap,3,3,0.5137935629038148,False,True,0
0,gap,3,4,0.6326541153479015,False,False,0
0,gap,3,5,0.7397751862433442,False,False,0
0,gap,3,6,0.834821957187807,False,False,0
0,gap,3,7,0.8928888633547603,True,False,0
0,ari_stability,4,2,0.5688893145487297,False,False,0
0,ari_stability,4,3,0.7535969416889866,False,False,0
0,ari_stability,4,4,1.0,True,True,0
0,ari_stability,4,5,0.9561486707475999,False,False,0
0,ari_stability,4,6,0.9279288527459734,False,False,0
0,ari_stability,4,7,0.9250446828530404,False,False,0
0,ari_generalizability,4,2,0.46296460558113395,False,False,0
0,ari_generalizability,4,3,0.6658464388716044,False,False,0
0,ari_generalizability,4,4,1.0,True,True,0
0,ari_generalizability,4,5,0.929615417575544,False,False,0
