difficulty,metric_name,true_k,k,metric_value,is_optimal,is_correct,dataset_id
0,ari_stability,3,2,0.8618095884364965,False,False,0
0,ari_stability,3,3,0.8996411183262174,False,True,0
0,ari_stability,3,4,0.7147242319914675,False,False,0
0,ari_stability,3,5,0.8619627999875249,False,False,0
0,ari_stability,3,6,0.9681423679971611,True,False,0
0,ari_stability,3,7,0.9145650557614954,False,False,0
0,ari_generalizability,3,2,0.7633608260573383,False,False,0
0,ari_generalizability,3,3,0.8231712059493604,False,True,0
0,ari_generalizability,3,4,0.6085702324892439,False,False,0
0,ari_generalizability,3,5,0.792229323254295,False,False,0
0,ari_generalizability,3,6,0.9388820969977371,True,False,0
0,ari_generalizability,3,7,0.8544438160223486,False,False,0
0,ari_stability_1se,3,2,0.8618095884364965,False,False,0
0,ari_stability_1se,3,3,0.8996411183262174,False,True,0
0,ari_stability_1se,3,4,0.7147242319914675,False,False,0
0,ari_stability_1se,3,5,0.8619627999875249,False,False,0
0,ari_stability_1se,3,6,0.9681423679971611,True,False,0
0,ari_stability_1se,3,7,0.9145650557614954,False,False,0
0,ari_generalizability_1se,3,2,0.7633608260573383,False,False,0
0,ari_generalizability_1se,3,3,0.8231712059493604,False,True,0
0,ari_generalizability_1se,3,4,0.6085702324892439,False,False,0
0,ari_generalizability_1se,3,5,0.792229323254295,False,False,0
0,ari_generalizability_1se,3,6,0.9388820969977371,True,False,0
0,ari_generalizability_1se,3,7,0.8544438160223486,False,False,0
0,consensus_pac_stability,3,2,0.6948697394789579,False,False,0
0,consensus_pac_stability,3,3,0.8709258517034069,False,True,0
0,consensus_pac_stability,3,4,0.6894749498997996,False,False,0
0,consensus_pac_stability,3,5,0.8762885771543086,False,False,0
0,consensus_pac_stability,3,6,0.973370741482966,True,False,0
0,consensus_pac_stability,3,7,0.920256513026052,False,False,0
0,silhouette,3,2,0.2662769531106617,False,False,0
0,silhouette,3,3,0.3426142289027154,False,True,0
0,silhouette,3,4,0.3849265065429742,False,False,0
0,silhouette,3,5,0.4542175666957397,False,False,0
0,silhouette,3,6,0.520551392201134,False,False,0
0,silhouette,3,7,0.5255802280397408,True,False,0
0,gap,3,2,0.11110434511077827,False,False,0
0,gap,3,3,0.27729047866035206,False,True,0
0,gap,3,4,0.4045664780340372,False,False,0
0,gap,3,5,0.5738506667461012,False,False,0
0,gap,3,6,0.7252145714910769,False,False,0
0,gap,3,7,0.8123101882442967,True,False,0
0,ari_stability,4,2,0.8488700444697784,False,False,0
0,ari_stability,4,3,1.0,True,False,0
0,ari_stability,4,4,0.9954064315652892,False,True,0
0,ari_stability,4,5,0.9026830646763997,False,False,0
0,ari_stability,4,6,0.9763250632654495,False,False,0
0,ari_stability,4,7,0.823744751171517,False,False,0
0,ari_generalizability,4,2,0.7466914289124488,False,False,0
0,ari_generalizability,4,3,0.999356796853968,True,False,0
0,ari_generalizability,4,4,0.9884797948641227,False,True,0
0,ari_generalizability,4,5,0.8513839073462026,False,False,0
